0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/380.m.398b4d15.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAj"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/379.m.e86f51db.chunk.js HTTP/1.1" 200 891 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAk"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAl"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:00 +0200] "GET /js/1.m.135ebc43.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAm"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:00 +0200] "GET /js/3.m.9e9e5a6e.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAn"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:00 +0200] "GET /js/311.m.833607a2.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAo"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:00 +0200] "GET /js/15.m.bb21bf27.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAp"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:04 +0200] "GET /api/components/show?component=gpi HTTP/1.1" 404 52 "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAq"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:05 +0200] "GET /api/components/show?component=gpi2 HTTP/1.1" 404 53 "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAr"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "POST /api/projects/create HTTP/1.1" 200 80 "http://localhost:9000/projects/create" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAs"
